fit_time,score_time,test_accuracy,test_f1,test_roc_auc,classifier,dataset
34.40753126144409,0.033609628677368164,0.5988235294117648,0.6002344665885111,0.6398726643598616,"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, gamma=None,
              gpu_id=None, importance_type='gain', interaction_constraints=None,
              learning_rate=None, max_delta_step=None, max_depth=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              random_state=None, reg_alpha=None, reg_lambda=None,
              scale_pos_weight=None, subsample=None, tree_method=None,
              validate_parameters=None, verbosity=None)",paintype
13.277918338775635,0.023552656173706055,0.529126213592233,0.5125628140703518,0.563546674207434,LGBMClassifier(),digestive
13.258480548858643,0.021837234497070312,0.5372168284789643,0.540192926045016,0.5628449639195232,LGBMClassifier(),digestive
13.055237531661987,0.02367544174194336,0.5510534846029174,0.5553772070626004,0.5698314630353465,LGBMClassifier(),digestive
13.063701868057251,0.02550363540649414,0.513776337115073,0.5238095238095238,0.5324570251754718,LGBMClassifier(),digestive
0.013022661209106445,0.16429758071899414,0.5436893203883495,0.5778443113772456,0.5335930708727391,KNeighborsClassifier(n_neighbors=3),digestive
0.009621858596801758,0.1622452735900879,0.517799352750809,0.5429447852760736,0.5316398026832564,KNeighborsClassifier(n_neighbors=3),digestive
0.0095977783203125,0.15857768058776855,0.5089141004862237,0.5726375176304654,0.5223069810448451,KNeighborsClassifier(n_neighbors=3),digestive
0.00964212417602539,0.16265630722045898,0.5170178282009724,0.4522058823529411,0.5123303072332198,KNeighborsClassifier(n_neighbors=3),digestive
6.378246307373047,0.492570161819458,0.5355987055016181,0.5422647527910686,0.5396466312669537,"SVC(C=0.025, kernel='linear', probability=True)",digestive
6.534161806106567,0.5068306922912598,0.558252427184466,0.5487603305785125,0.5523821493281386,"SVC(C=0.025, kernel='linear', probability=True)",digestive
6.417558193206787,0.505932092666626,0.5591572123176661,0.5682539682539683,0.5668789139662926,"SVC(C=0.025, kernel='linear', probability=True)",digestive
6.524413824081421,0.49115419387817383,0.5235008103727715,0.5180327868852459,0.5366179128315052,"SVC(C=0.025, kernel='linear', probability=True)",digestive
0.7131738662719727,0.00592041015625,0.517799352750809,0.6068601583113457,0.5243085011677716,DecisionTreeClassifier(max_depth=5),digestive
0.696155309677124,0.005406379699707031,0.5032362459546925,0.42830540037243947,0.5161026801143684,DecisionTreeClassifier(max_depth=5),digestive
0.7105488777160645,0.0059316158294677734,0.5348460291734197,0.4675324675324675,0.5764930862018239,DecisionTreeClassifier(max_depth=5),digestive
0.7057790756225586,0.005517721176147461,0.47811993517017826,0.5333333333333334,0.48630374479889044,DecisionTreeClassifier(max_depth=5),digestive
1.5480458736419678,0.040841102600097656,0.5453074433656958,0.5837037037037036,0.5646882625862737,RandomForestClassifier(max_depth=5),digestive
1.5438647270202637,0.040778398513793945,0.5663430420711975,0.5518394648829431,0.5870906253600192,RandomForestClassifier(max_depth=5),digestive
1.5556883811950684,0.04463624954223633,0.5445705024311183,0.5574803149606299,0.5578006136258563,RandomForestClassifier(max_depth=5),digestive
1.5402238368988037,0.042955636978149414,0.5413290113452188,0.512908777969019,0.5488168789139662,RandomForestClassifier(max_depth=5),digestive
8.09498119354248,0.11001825332641602,0.511326860841424,0.5016501650165016,0.5447837789717326,AdaBoostClassifier(),digestive
8.288718700408936,0.10744524002075195,0.5436893203883495,0.5361842105263157,0.5747321456624879,AdaBoostClassifier(),digestive
8.354162693023682,0.10647177696228027,0.5380875202593193,0.5380875202593193,0.5478712226285042,AdaBoostClassifier(),digestive
8.369488716125488,0.10735058784484863,0.526742301458671,0.5275080906148867,0.5403690160971714,AdaBoostClassifier(),digestive
1.0306990146636963,0.14126133918762207,0.44983818770226536,0.5184135977337111,0.4301274599134906,QuadraticDiscriminantAnalysis(),digestive
1.0186023712158203,0.13437962532043457,0.511326860841424,0.5673352435530087,0.5188466815387355,QuadraticDiscriminantAnalysis(),digestive
1.014258861541748,0.13577508926391602,0.49432739059967584,0.28440366972477066,0.4712835707981339,QuadraticDiscriminantAnalysis(),digestive
1.0275917053222656,0.1498124599456787,0.513776337115073,0.5989304812834225,0.5193754465599126,QuadraticDiscriminantAnalysis(),digestive
23.5464985370636,0.022045135498046875,0.5355987055016181,0.5287356321839081,0.535970507221332,"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, gamma=None,
              gpu_id=None, importance_type='gain', interaction_constraints=None,
              learning_rate=None, max_delta_step=None, max_depth=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              random_state=None, reg_alpha=None, reg_lambda=None,
              scale_pos_weight=None, subsample=None, tree_method=None,
              validate_parameters=None, verbosity=None)",digestive
23.280043363571167,0.024256467819213867,0.5258899676375405,0.5140961857379769,0.556644777494999,"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, gamma=None,
              gpu_id=None, importance_type='gain', interaction_constraints=None,
              learning_rate=None, max_delta_step=None, max_depth=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              random_state=None, reg_alpha=None, reg_lambda=None,
              scale_pos_weight=None, subsample=None, tree_method=None,
              validate_parameters=None, verbosity=None)",digestive
23.98133373260498,0.023346662521362305,0.546191247974068,0.5379537953795379,0.5662694910267726,"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, gamma=None,
              gpu_id=None, importance_type='gain', interaction_constraints=None,
              learning_rate=None, max_delta_step=None, max_depth=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              random_state=None, reg_alpha=None, reg_lambda=None,
              scale_pos_weight=None, subsample=None, tree_method=None,
              validate_parameters=None, verbosity=None)",digestive
23.5737202167511,0.02460193634033203,0.5153970826580226,0.5200642054574639,0.5270562770562771,"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, gamma=None,
              gpu_id=None, importance_type='gain', interaction_constraints=None,
              learning_rate=None, max_delta_step=None, max_depth=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              random_state=None, reg_alpha=None, reg_lambda=None,
              scale_pos_weight=None, subsample=None, tree_method=None,
              validate_parameters=None, verbosity=None)",digestive
19.211695194244385,0.06481599807739258,0.6402579456471672,0.6314299197734781,0.6992582597109419,LGBMClassifier(),paincontrol
19.39853286743164,0.06304121017456055,0.6047904191616766,0.5760869565217391,0.6605825292155715,LGBMClassifier(),paincontrol
19.24083685874939,0.0604557991027832,0.6365730078304929,0.6328524895300139,0.6808904278161095,LGBMClassifier(),paincontrol
19.267692804336548,0.060016632080078125,0.650852141870106,0.648748841519926,0.7044631718308425,LGBMClassifier(),paincontrol
0.030013084411621094,1.7356593608856201,0.5214187010594197,0.587206992451331,0.5387856336617699,KNeighborsClassifier(n_neighbors=3),paincontrol
0.030098915100097656,1.7385571002960205,0.5195762321510824,0.5879099170288423,0.5263054713954732,KNeighborsClassifier(n_neighbors=3),paincontrol
0.03055119514465332,1.7362644672393799,0.5158912943344081,0.5915273999222698,0.5251309078256146,KNeighborsClassifier(n_neighbors=3),paincontrol
0.031177282333374023,1.7402071952819824,0.5384615384615384,0.5432999088422972,0.5446240802505283,KNeighborsClassifier(n_neighbors=3),paincontrol
142.47877073287964,12.4602689743042,0.6448641179180101,0.6428902269569244,0.6898617511520737,"SVC(C=0.025, kernel='linear', probability=True)",paincontrol
152.92807841300964,14.585321187973022,0.616305849838784,0.5966101694915253,0.660080114740603,"SVC(C=0.025, kernel='linear', probability=True)",paincontrol
160.95398092269897,13.835697174072266,0.6153846153846154,0.6066886481394254,0.6659682087056886,"SVC(C=0.025, kernel='linear', probability=True)",paincontrol
152.4963617324829,11.576131582260132,0.6278212805158913,0.6303751143641355,0.6793585728713156,"SVC(C=0.025, kernel='linear', probability=True)",paincontrol
2.6917290687561035,0.012208938598632812,0.6172270842929526,0.5884101040118872,0.6498272950242296,DecisionTreeClassifier(max_depth=5),paincontrol
2.592878580093384,0.011570930480957031,0.603869184707508,0.5548654244306419,0.6257512878614286,DecisionTreeClassifier(max_depth=5),paincontrol
2.518693208694458,0.013333320617675781,0.6232151082450483,0.6145146088595665,0.6517537829603415,DecisionTreeClassifier(max_depth=5),paincontrol
2.510284423828125,0.011564016342163086,0.6356517733763243,0.6284640676373885,0.6900068742521068,DecisionTreeClassifier(max_depth=5),paincontrol
5.186534643173218,0.07109189033508301,0.6480884385076002,0.6385998107852412,0.7019468560905024,RandomForestClassifier(max_depth=5),paincontrol
5.6089582443237305,0.07856035232543945,0.6222938737908797,0.5932539682539683,0.6603966698067572,RandomForestClassifier(max_depth=5),paincontrol
5.606429815292358,0.06746053695678711,0.6222938737908797,0.6164639850327409,0.6704254398248339,RandomForestClassifier(max_depth=5),paincontrol
5.602155923843384,0.0689382553100586,0.6513127590971902,0.6506691278264882,0.7089297383540833,RandomForestClassifier(max_depth=5),paincontrol
30.5944504737854,0.36934971809387207,0.6393367111929986,0.6329113924050632,0.702735697736589,AdaBoostClassifier(),paincontrol
30.63976001739502,0.35469889640808105,0.6011054813450023,0.5687250996015936,0.6544041890504197,AdaBoostClassifier(),paincontrol
30.486652135849,0.41485118865966797,0.627360663288807,0.6228438228438228,0.6692500275818758,AdaBoostClassifier(),paincontrol
32.32417559623718,0.4039602279663086,0.6476278212805159,0.6502057613168725,0.6881830757610475,AdaBoostClassifier(),paincontrol
2.506676197052002,0.4612710475921631,0.5186549976969138,0.4286495352651722,0.5312617222971883,QuadraticDiscriminantAnalysis(),paincontrol
2.492429256439209,0.4593515396118164,0.5209580838323353,0.44680851063829785,0.538527212702939,QuadraticDiscriminantAnalysis(),paincontrol
2.500946044921875,0.4547576904296875,0.5218793182865039,0.13210702341137123,0.5469952728908352,QuadraticDiscriminantAnalysis(),paincontrol
2.502521276473999,0.45457887649536133,0.5181943804698296,0.1564516129032258,0.5290339554107154,QuadraticDiscriminantAnalysis(),paincontrol
97.15481352806091,0.06069016456604004,0.6176877015200368,0.6106941838649155,0.6815320246794138,"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, gamma=None,
              gpu_id=None, importance_type='gain', interaction_constraints=None,
              learning_rate=None, max_delta_step=None, max_depth=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              random_state=None, reg_alpha=None, reg_lambda=None,
              scale_pos_weight=None, subsample=None, tree_method=None,
              validate_parameters=None, verbosity=None)",paincontrol
97.6793360710144,0.06239151954650879,0.603869184707508,0.5885167464114831,0.6535194473440775,"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, gamma=None,
              gpu_id=None, importance_type='gain', interaction_constraints=None,
              learning_rate=None, max_delta_step=None, max_depth=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              random_state=None, reg_alpha=None, reg_lambda=None,
              scale_pos_weight=None, subsample=None, tree_method=None,
              validate_parameters=None, verbosity=None)",paincontrol
94.88824772834778,0.6635475158691406,0.605251036388761,0.601580660158066,0.6511817772912052,"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, gamma=None,
              gpu_id=None, importance_type='gain', interaction_constraints=None,
              learning_rate=None, max_delta_step=None, max_depth=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              random_state=None, reg_alpha=None, reg_lambda=None,
              scale_pos_weight=None, subsample=None, tree_method=None,
              validate_parameters=None, verbosity=None)",paincontrol
94.30473828315735,0.06046605110168457,0.6255181943804698,0.6223873664653972,0.6782790606886134,"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, gamma=None,
              gpu_id=None, importance_type='gain', interaction_constraints=None,
              learning_rate=None, max_delta_step=None, max_depth=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              random_state=None, reg_alpha=None, reg_lambda=None,
              scale_pos_weight=None, subsample=None, tree_method=None,
              validate_parameters=None, verbosity=None)",paincontrol
