fit_time,score_time,test_accuracy,test_f1,test_roc_auc,classifier,dataset
2.705275058746338,0.4824810028076172,0.5243445692883895,0.5255292652552926,0.5357730673316707,QuadraticDiscriminantAnalysis(),paintype
2.6978750228881836,0.48299407958984375,0.46941323345817726,0.48856799037304455,0.47994389027431417,QuadraticDiscriminantAnalysis(),paintype
61.81342077255249,0.04599499702453613,0.5118601747815231,0.5237515225334957,0.5110349127182046,"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, gamma=None,
              gpu_id=None, importance_type='gain', interaction_constraints=None,
              learning_rate=None, max_delta_step=None, max_depth=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              random_state=None, reg_alpha=None, reg_lambda=None,
              scale_pos_weight=None, subsample=None, tree_method=None,
              validate_parameters=None, verbosity=None)",paintype
62.9939284324646,0.03866171836853027,0.49812734082397003,0.510948905109489,0.511714463840399,"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, gamma=None,
              gpu_id=None, importance_type='gain', interaction_constraints=None,
              learning_rate=None, max_delta_step=None, max_depth=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              random_state=None, reg_alpha=None, reg_lambda=None,
              scale_pos_weight=None, subsample=None, tree_method=None,
              validate_parameters=None, verbosity=None)",paintype
60.77576446533203,0.037362098693847656,0.5230961298377028,0.5051813471502591,0.5369887780548628,"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, gamma=None,
              gpu_id=None, importance_type='gain', interaction_constraints=None,
              learning_rate=None, max_delta_step=None, max_depth=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              random_state=None, reg_alpha=None, reg_lambda=None,
              scale_pos_weight=None, subsample=None, tree_method=None,
              validate_parameters=None, verbosity=None)",paintype
61.38221287727356,0.03766441345214844,0.5156054931335831,0.5137844611528822,0.5313092269326682,"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, gamma=None,
              gpu_id=None, importance_type='gain', interaction_constraints=None,
              learning_rate=None, max_delta_step=None, max_depth=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              random_state=None, reg_alpha=None, reg_lambda=None,
              scale_pos_weight=None, subsample=None, tree_method=None,
              validate_parameters=None, verbosity=None)",paintype
20.76607394218445,0.022159337997436523,0.5138888888888888,0.4999999999999999,0.5367115162037036,LGBMClassifier(),digestive
20.79297947883606,0.02236008644104004,0.5,0.48201438848920863,0.5029055748456791,LGBMClassifier(),digestive
20.74957776069641,0.023295164108276367,0.4973913043478261,0.5042881646655233,0.5024922570654278,LGBMClassifier(),digestive
20.837241411209106,0.022095203399658203,0.5095652173913043,0.49642857142857144,0.5056257259001161,LGBMClassifier(),digestive
0.013395547866821289,0.29022645950317383,0.5017361111111112,0.49912739965095987,0.5092833719135803,KNeighborsClassifier(n_neighbors=3),digestive
0.012386322021484375,0.2896742820739746,0.5052083333333334,0.5335515548281505,0.5020616319444444,KNeighborsClassifier(n_neighbors=3),digestive
0.012380599975585938,0.2955489158630371,0.48869565217391303,0.4712230215827338,0.4914222802942315,KNeighborsClassifier(n_neighbors=3),digestive
0.012356758117675781,0.2932002544403076,0.4956521739130435,0.4839857651245552,0.48522793263646924,KNeighborsClassifier(n_neighbors=3),digestive
9.619998931884766,0.6775503158569336,0.5329861111111112,0.518783542039356,0.5179398148148148,"SVC(C=0.025, kernel='linear', probability=True)",digestive
9.582267999649048,0.6714661121368408,0.5277777777777778,0.5244755244755244,0.5315393518518519,"SVC(C=0.025, kernel='linear', probability=True)",digestive
9.232362508773804,0.6724827289581299,0.5217391304347826,0.5217391304347826,0.5384122144792876,"SVC(C=0.025, kernel='linear', probability=True)",digestive
9.30165982246399,0.661715030670166,0.4678260869565217,0.46875,0.46481804103755325,"SVC(C=0.025, kernel='linear', probability=True)",digestive
1.084498643875122,0.006148338317871094,0.4895833333333333,0.10365853658536585,0.5048225308641975,DecisionTreeClassifier(max_depth=5),digestive
1.046661138534546,0.006152153015136719,0.5069444444444444,0.4701492537313433,0.510326244212963,DecisionTreeClassifier(max_depth=5),digestive
1.0395994186401367,0.006193637847900391,0.4765217391304348,0.525984251968504,0.4876899438637244,DecisionTreeClassifier(max_depth=5),digestive
1.0458998680114746,0.0065119266510009766,0.5182608695652174,0.5692068429237946,0.5263259775454897,DecisionTreeClassifier(max_depth=5),digestive
1.777634859085083,0.0377657413482666,0.5607638888888888,0.5457809694793537,0.5911699459876543,RandomForestClassifier(max_depth=5),digestive
1.7717328071594238,0.037322282791137695,0.515625,0.5147826086956521,0.5081983024691358,RandomForestClassifier(max_depth=5),digestive
1.7817511558532715,0.03744983673095703,0.4852173913043478,0.4914089347079038,0.48565137437088657,RandomForestClassifier(max_depth=5),digestive
1.7768523693084717,0.03811454772949219,0.5026086956521739,0.4911032028469752,0.4961406310491676,RandomForestClassifier(max_depth=5),digestive
11.460322380065918,0.12183928489685059,0.5173611111111112,0.528813559322034,0.5100911458333334,AdaBoostClassifier(),digestive
11.467901468276978,0.12165284156799316,0.4670138888888889,0.4642233856893543,0.48222897376543206,AdaBoostClassifier(),digestive
11.490548849105835,0.12159085273742676,0.49391304347826087,0.5076142131979695,0.5109126984126985,AdaBoostClassifier(),digestive
11.5130033493042,0.12092399597167969,0.44869565217391305,0.4543889845094664,0.45159456058846303,AdaBoostClassifier(),digestive
1.476484775543213,0.2563478946685791,0.4930555555555556,0.521311475409836,0.4864004629629629,QuadraticDiscriminantAnalysis(),digestive
1.4733760356903076,0.25699496269226074,0.5086805555555556,0.4991150442477876,0.5187475887345678,QuadraticDiscriminantAnalysis(),digestive
1.4603533744812012,0.25612664222717285,0.49217391304347824,0.5100671140939597,0.5003024583817266,QuadraticDiscriminantAnalysis(),digestive
1.4600622653961182,0.25660228729248047,0.5008695652173913,0.5043177892918825,0.48232433217189313,QuadraticDiscriminantAnalysis(),digestive
38.821584701538086,0.02859354019165039,0.5225694444444444,0.5266781411359726,0.5195674189814815,"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, gamma=None,
              gpu_id=None, importance_type='gain', interaction_constraints=None,
              learning_rate=None, max_delta_step=None, max_depth=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              random_state=None, reg_alpha=None, reg_lambda=None,
              scale_pos_weight=None, subsample=None, tree_method=None,
              validate_parameters=None, verbosity=None)",digestive
38.07454538345337,0.03120899200439453,0.4826388888888889,0.48620689655172417,0.49170524691358025,"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, gamma=None,
              gpu_id=None, importance_type='gain', interaction_constraints=None,
              learning_rate=None, max_delta_step=None, max_depth=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              random_state=None, reg_alpha=None, reg_lambda=None,
              scale_pos_weight=None, subsample=None, tree_method=None,
              validate_parameters=None, verbosity=None)",digestive
38.01024508476257,0.028155088424682617,0.5095652173913043,0.49822064056939497,0.541908633372048,"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, gamma=None,
              gpu_id=None, importance_type='gain', interaction_constraints=None,
              learning_rate=None, max_delta_step=None, max_depth=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              random_state=None, reg_alpha=None, reg_lambda=None,
              scale_pos_weight=None, subsample=None, tree_method=None,
              validate_parameters=None, verbosity=None)",digestive
37.53240776062012,0.029439449310302734,0.5078260869565218,0.5095320623916811,0.5025164537359659,"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, gamma=None,
              gpu_id=None, importance_type='gain', interaction_constraints=None,
              learning_rate=None, max_delta_step=None, max_depth=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              random_state=None, reg_alpha=None, reg_lambda=None,
              scale_pos_weight=None, subsample=None, tree_method=None,
              validate_parameters=None, verbosity=None)",digestive
27.878199100494385,0.06552433967590332,0.5247572815533981,0.525448376151236,0.5239900084833632,LGBMClassifier(),paincontrol
27.889814376831055,0.06497311592102051,0.5033980582524272,0.5135520684736091,0.5050070694693185,LGBMClassifier(),paincontrol
27.80589771270752,0.06452417373657227,0.5060709082078679,0.5041443198439786,0.5091907498089389,LGBMClassifier(),paincontrol
27.981050729751587,0.06595396995544434,0.5269548324429335,0.5234833659491194,0.5400275505486523,LGBMClassifier(),paincontrol
0.052670955657958984,3.2919387817382812,0.48980582524271843,0.45796802475502835,0.4939565463285889,KNeighborsClassifier(n_neighbors=3),paincontrol
0.05203604698181152,3.290839195251465,0.5184466019417475,0.5420129270544782,0.5158459798284475,KNeighborsClassifier(n_neighbors=3),paincontrol
0.052262306213378906,3.333916187286377,0.5191840699368625,0.5272206303724928,0.5232179418230538,KNeighborsClassifier(n_neighbors=3),paincontrol
0.052019596099853516,3.3322136402130127,0.5162700339970859,0.4897540983606557,0.5229254531216092,KNeighborsClassifier(n_neighbors=3),paincontrol
202.0728006362915,16.50251531600952,0.525242718446602,0.5270793036750483,0.543002167970591,"SVC(C=0.025, kernel='linear', probability=True)",paincontrol
201.13607120513916,16.61249566078186,0.5393203883495146,0.5247871807711567,0.5518936751814497,"SVC(C=0.025, kernel='linear', probability=True)",paincontrol
202.14549851417542,16.654513359069824,0.5279261777561923,0.5276967930029155,0.5396303320218518,"SVC(C=0.025, kernel='linear', probability=True)",paincontrol
205.2345757484436,16.727872848510742,0.537639630888781,0.5258964143426295,0.5522309339824696,"SVC(C=0.025, kernel='linear', probability=True)",paincontrol
4.4999001026153564,0.014644145965576172,0.4830097087378641,0.39522998296422485,0.48900697520972763,DecisionTreeClassifier(max_depth=5),paincontrol
4.411284923553467,0.014553070068359375,0.4849514563106796,0.5058220773171868,0.4906579319445754,DecisionTreeClassifier(max_depth=5),paincontrol
4.277267217636108,0.014626264572143555,0.5225837785332685,0.5815240527884207,0.5211724079368223,DecisionTreeClassifier(max_depth=5),paincontrol
4.4194464683532715,0.015636444091796875,0.49781447304516757,0.5830645161290323,0.502043175106381,DecisionTreeClassifier(max_depth=5),paincontrol
7.433695554733276,0.06655716896057129,0.5033980582524272,0.4835941443715296,0.5177368272221698,RandomForestClassifier(max_depth=5),paincontrol
7.446089267730713,0.06607389450073242,0.5087378640776699,0.5024582104228121,0.5146847016683946,RandomForestClassifier(max_depth=5),paincontrol
7.448301076889038,0.0663595199584961,0.5114133074307916,0.5068627450980392,0.5266466642135356,RandomForestClassifier(max_depth=5),paincontrol
7.461759805679321,0.06651043891906738,0.5322972316658572,0.5336561743341405,0.5417588949588157,RandomForestClassifier(max_depth=5),paincontrol
49.73595356941223,0.5139360427856445,0.5024271844660194,0.5050700144857557,0.5101545857290979,AdaBoostClassifier(),paincontrol
49.731064558029175,0.5148448944091797,0.49660194174757283,0.4919157275845174,0.5032929588085587,AdaBoostClassifier(),paincontrol
49.81745004653931,0.5146644115447998,0.5347255949490044,0.5326829268292682,0.5235047694528574,AdaBoostClassifier(),paincontrol
49.8082275390625,0.5136711597442627,0.523069451189898,0.5157790927021697,0.5285082132714389,AdaBoostClassifier(),paincontrol
7.792805910110474,1.4918720722198486,0.512621359223301,0.5191570881226053,0.5139277971533603,QuadraticDiscriminantAnalysis(),paincontrol
7.798306941986084,1.4927680492401123,0.5097087378640777,0.5034414945919371,0.5189244980676784,QuadraticDiscriminantAnalysis(),paincontrol
7.768639802932739,1.4955379962921143,0.5191840699368625,0.5189504373177842,0.5275109211507071,QuadraticDiscriminantAnalysis(),paincontrol
7.772019624710083,1.5104749202728271,0.5114133074307916,0.5087890624999999,0.5064036155377546,QuadraticDiscriminantAnalysis(),paincontrol
185.8335874080658,0.07687163352966309,0.5072815533980582,0.4997535731887629,0.518033744933547,"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, gamma=None,
              gpu_id=None, importance_type='gain', interaction_constraints=None,
              learning_rate=None, max_delta_step=None, max_depth=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              random_state=None, reg_alpha=None, reg_lambda=None,
              scale_pos_weight=None, subsample=None, tree_method=None,
              validate_parameters=None, verbosity=None)",paincontrol
181.1247456073761,0.07681155204772949,0.5218446601941747,0.5206812652068127,0.5263219907625601,"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, gamma=None,
              gpu_id=None, importance_type='gain', interaction_constraints=None,
              learning_rate=None, max_delta_step=None, max_depth=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              random_state=None, reg_alpha=None, reg_lambda=None,
              scale_pos_weight=None, subsample=None, tree_method=None,
              validate_parameters=None, verbosity=None)",paincontrol
185.94516110420227,0.07550048828125,0.5279261777561923,0.5154536390827517,0.538180154169851,"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, gamma=None,
              gpu_id=None, importance_type='gain', interaction_constraints=None,
              learning_rate=None, max_delta_step=None, max_depth=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              random_state=None, reg_alpha=None, reg_lambda=None,
              scale_pos_weight=None, subsample=None, tree_method=None,
              validate_parameters=None, verbosity=None)",paincontrol
182.12703037261963,0.08404374122619629,0.5318115590092278,0.5342995169082125,0.529086586090747,"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, gamma=None,
              gpu_id=None, importance_type='gain', interaction_constraints=None,
              learning_rate=None, max_delta_step=None, max_depth=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              random_state=None, reg_alpha=None, reg_lambda=None,
              scale_pos_weight=None, subsample=None, tree_method=None,
              validate_parameters=None, verbosity=None)",paincontrol
